"U:0","U:1","U:2","epsilon","k","nut","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.080788,0.0034629,0,0.00063223,0.00080282,9.2142e-05,-0.0052821,1,0.023,0.05,0.023,0.01
-0.080373,0.0034608,0,0.0006256,0.00079966,9.2345e-05,-0.0052959,1,0.0231,0.05,0.0231,0.01
-0.079958,0.0034586,0,0.00061897,0.00079649,9.2548e-05,-0.0053096,1,0.0232,0.05,0.0232,0.01
-0.079544,0.0034564,0,0.00061234,0.00079332,9.2752e-05,-0.0053234,1,0.0233,0.05,0.0233,0.01
-0.079145,0.003455,0,0.00060647,0.00079028,9.2943e-05,-0.0053369,1,0.0234,0.05,0.0234,0.01
-0.078755,0.0034538,0,0.00060097,0.00078729,9.3129e-05,-0.0053502,1,0.0235,0.05,0.0235,0.01
-0.078365,0.0034527,0,0.00059547,0.00078431,9.3315e-05,-0.0053636,1,0.0236,0.05,0.0236,0.01
-0.077974,0.0034516,0,0.00058997,0.00078132,9.3501e-05,-0.005377,1,0.0237,0.05,0.0237,0.01
-0.077584,0.0034505,0,0.00058448,0.00077834,9.3687e-05,-0.0053904,1,0.0238,0.05,0.0238,0.01
-0.077193,0.0034494,0,0.00057898,0.00077535,9.3873e-05,-0.0054038,1,0.0239,0.05,0.0239,0.01
-0.076803,0.0034483,0,0.00057348,0.00077237,9.4059e-05,-0.0054172,1,0.024,0.05,0.024,0.01
-0.076413,0.0034472,0,0.00056798,0.00076938,9.4245e-05,-0.0054305,1,0.0241,0.05,0.0241,0.01
-0.076022,0.0034461,0,0.00056248,0.0007664,9.443e-05,-0.0054439,1,0.0242,0.05,0.0242,0.01
-0.075632,0.003445,0,0.00055699,0.00076341,9.4616e-05,-0.0054573,1,0.0243,0.05,0.0243,0.01
-0.075241,0.0034439,0,0.00055149,0.00076042,9.4802e-05,-0.0054707,1,0.0244,0.05,0.0244,0.01
-0.074851,0.0034428,0,0.00054599,0.00075744,9.4988e-05,-0.0054841,1,0.0245,0.05,0.0245,0.01
-0.07446,0.0034417,0,0.00054049,0.00075445,9.5174e-05,-0.0054975,1,0.0246,0.05,0.0246,0.01
-0.07407,0.0034406,0,0.00053499,0.00075147,9.536e-05,-0.0055108,1,0.0247,0.05,0.0247,0.01
-0.07368,0.0034395,0,0.0005295,0.00074848,9.5546e-05,-0.0055242,1,0.0248,0.05,0.0248,0.01
-0.073289,0.0034384,0,0.000524,0.0007455,9.5732e-05,-0.0055376,1,0.0249,0.05,0.0249,0.01
-0.072899,0.0034373,0,0.0005185,0.00074251,9.5918e-05,-0.005551,1,0.025,0.05,0.025,0.01
-0.072529,0.003437,0,0.00051393,0.00073971,9.6085e-05,-0.0055639,1,0.0251,0.05,0.0251,0.01
-0.072159,0.0034368,0,0.00050936,0.00073691,9.6253e-05,-0.0055768,1,0.0252,0.05,0.0252,0.01
-0.071788,0.0034366,0,0.00050479,0.00073411,9.6421e-05,-0.0055898,1,0.0253,0.05,0.0253,0.01
-0.071418,0.0034363,0,0.00050022,0.0007313,9.6589e-05,-0.0056027,1,0.0254,0.05,0.0254,0.01
-0.071048,0.0034361,0,0.00049565,0.0007285,9.6756e-05,-0.0056156,1,0.0255,0.05,0.0255,0.01
-0.070678,0.0034358,0,0.00049108,0.0007257,9.6924e-05,-0.0056285,1,0.0256,0.05,0.0256,0.01
-0.070308,0.0034356,0,0.00048651,0.0007229,9.7092e-05,-0.0056415,1,0.0257,0.05,0.0257,0.01
-0.069938,0.0034354,0,0.00048194,0.0007201,9.726e-05,-0.0056544,1,0.0258,0.05,0.0258,0.01
-0.069567,0.0034351,0,0.00047737,0.00071729,9.7427e-05,-0.0056673,1,0.0259,0.05,0.0259,0.01
-0.069197,0.0034349,0,0.0004728,0.00071449,9.7595e-05,-0.0056802,1,0.026,0.05,0.026,0.01
-0.068827,0.0034347,0,0.00046823,0.00071169,9.7763e-05,-0.0056931,1,0.0261,0.05,0.0261,0.01
-0.068457,0.0034344,0,0.00046367,0.00070889,9.7931e-05,-0.0057061,1,0.0262,0.05,0.0262,0.01
-0.068087,0.0034342,0,0.0004591,0.00070608,9.8099e-05,-0.005719,1,0.0263,0.05,0.0263,0.01
-0.067717,0.0034339,0,0.00045453,0.00070328,9.8266e-05,-0.0057319,1,0.0264,0.05,0.0264,0.01
-0.067347,0.0034337,0,0.00044996,0.00070048,9.8434e-05,-0.0057448,1,0.0265,0.05,0.0265,0.01
-0.066976,0.0034335,0,0.00044539,0.00069768,9.8602e-05,-0.0057578,1,0.0266,0.05,0.0266,0.01
-0.066612,0.0034335,0,0.00044107,0.00069494,9.8764e-05,-0.0057705,1,0.0267,0.05,0.0267,0.01
-0.066259,0.0034339,0,0.00043727,0.00069232,9.8914e-05,-0.0057829,1,0.0268,0.05,0.0268,0.01
-0.065906,0.0034343,0,0.00043347,0.0006897,9.9064e-05,-0.0057953,1,0.0269,0.05,0.0269,0.01
-0.065553,0.0034348,0,0.00042966,0.00068709,9.9215e-05,-0.0058076,1,0.027,0.05,0.027,0.01
-0.0652,0.0034352,0,0.00042586,0.00068447,9.9365e-05,-0.00582,1,0.0271,0.05,0.0271,0.01
-0.064847,0.0034357,0,0.00042206,0.00068185,9.9515e-05,-0.0058324,1,0.0272,0.05,0.0272,0.01
-0.064494,0.0034361,0,0.00041825,0.00067924,9.9666e-05,-0.0058448,1,0.0273,0.05,0.0273,0.01
-0.064141,0.0034366,0,0.00041445,0.00067662,9.9816e-05,-0.0058571,1,0.0274,0.05,0.0274,0.01
-0.063789,0.003437,0,0.00041065,0.000674,9.9966e-05,-0.0058695,1,0.0275,0.05,0.0275,0.01
-0.063436,0.0034374,0,0.00040684,0.00067139,0.00010012,-0.0058819,1,0.0276,0.05,0.0276,0.01
-0.063083,0.0034379,0,0.00040304,0.00066877,0.00010027,-0.0058943,1,0.0277,0.05,0.0277,0.01
-0.06273,0.0034383,0,0.00039924,0.00066616,0.00010042,-0.0059066,1,0.0278,0.05,0.0278,0.01
-0.062377,0.0034388,0,0.00039543,0.00066354,0.00010057,-0.005919,1,0.0279,0.05,0.0279,0.01
-0.062024,0.0034392,0,0.00039163,0.00066092,0.00010072,-0.0059314,1,0.028,0.05,0.028,0.01
-0.061671,0.0034396,0,0.00038783,0.00065831,0.00010087,-0.0059438,1,0.0281,0.05,0.0281,0.01
-0.061318,0.0034401,0,0.00038402,0.00065569,0.00010102,-0.0059561,1,0.0282,0.05,0.0282,0.01
-0.060965,0.0034405,0,0.00038022,0.00065307,0.00010117,-0.0059685,1,0.0283,0.05,0.0283,0.01
-0.060622,0.0034413,0,0.00037684,0.00065058,0.00010131,-0.0059805,1,0.0284,0.05,0.0284,0.01
-0.060284,0.0034423,0,0.00037367,0.00064816,0.00010144,-0.0059922,1,0.0285,0.05,0.0285,0.01
-0.059946,0.0034432,0,0.00037051,0.00064573,0.00010158,-0.0060039,1,0.0286,0.05,0.0286,0.01
-0.059608,0.0034442,0,0.00036734,0.0006433,0.00010171,-0.0060157,1,0.0287,0.05,0.0287,0.01
-0.05927,0.0034452,0,0.00036417,0.00064088,0.00010184,-0.0060274,1,0.0288,0.05,0.0288,0.01
-0.058932,0.0034461,0,0.000361,0.00063845,0.00010198,-0.0060391,1,0.0289,0.05,0.0289,0.01
-0.058594,0.0034471,0,0.00035783,0.00063603,0.00010211,-0.0060509,1,0.029,0.05,0.029,0.01
-0.058256,0.003448,0,0.00035467,0.0006336,0.00010225,-0.0060626,1,0.0291,0.05,0.0291,0.01
-0.057917,0.003449,0,0.0003515,0.00063117,0.00010238,-0.0060743,1,0.0292,0.05,0.0292,0.01
-0.057579,0.00345,0,0.00034833,0.00062875,0.00010252,-0.0060861,1,0.0293,0.05,0.0293,0.01
-0.057241,0.0034509,0,0.00034516,0.00062632,0.00010265,-0.0060978,1,0.0294,0.05,0.0294,0.01
-0.056903,0.0034519,0,0.000342,0.0006239,0.00010278,-0.0061096,1,0.0295,0.05,0.0295,0.01
-0.056565,0.0034528,0,0.00033883,0.00062147,0.00010292,-0.0061213,1,0.0296,0.05,0.0296,0.01
-0.056227,0.0034538,0,0.00033566,0.00061904,0.00010305,-0.006133,1,0.0297,0.05,0.0297,0.01
-0.055889,0.0034547,0,0.00033249,0.00061662,0.00010319,-0.0061448,1,0.0298,0.05,0.0298,0.01
-0.055551,0.0034557,0,0.00032933,0.00061419,0.00010332,-0.0061565,1,0.0299,0.05,0.0299,0.01
-0.055213,0.0034567,0,0.00032616,0.00061176,0.00010345,-0.0061682,1,0.03,0.05,0.03,0.01
-0.054888,0.003458,0,0.00032352,0.00060953,0.00010357,-0.0061793,1,0.0301,0.05,0.0301,0.01
-0.054563,0.0034593,0,0.00032089,0.00060729,0.00010369,-0.0061903,1,0.0302,0.05,0.0302,0.01
-0.054238,0.0034607,0,0.00031825,0.00060506,0.00010381,-0.0062013,1,0.0303,0.05,0.0303,0.01
-0.053913,0.003462,0,0.00031561,0.00060282,0.00010393,-0.0062123,1,0.0304,0.05,0.0304,0.01
-0.053588,0.0034634,0,0.00031298,0.00060059,0.00010404,-0.0062233,1,0.0305,0.05,0.0305,0.01
-0.053263,0.0034647,0,0.00031034,0.00059835,0.00010416,-0.0062344,1,0.0306,0.05,0.0306,0.01
-0.052938,0.0034661,0,0.00030771,0.00059612,0.00010428,-0.0062454,1,0.0307,0.05,0.0307,0.01
-0.052612,0.0034674,0,0.00030507,0.00059388,0.0001044,-0.0062564,1,0.0308,0.05,0.0308,0.01
-0.052287,0.0034687,0,0.00030243,0.00059164,0.00010452,-0.0062674,1,0.0309,0.05,0.0309,0.01
-0.051962,0.0034701,0,0.0002998,0.00058941,0.00010463,-0.0062784,1,0.031,0.05,0.031,0.01
-0.051637,0.0034714,0,0.00029716,0.00058717,0.00010475,-0.0062894,1,0.0311,0.05,0.0311,0.01
-0.051312,0.0034728,0,0.00029452,0.00058494,0.00010487,-0.0063005,1,0.0312,0.05,0.0312,0.01
-0.050987,0.0034741,0,0.00029189,0.0005827,0.00010499,-0.0063115,1,0.0313,0.05,0.0313,0.01
-0.050662,0.0034754,0,0.00028925,0.00058047,0.00010511,-0.0063225,1,0.0314,0.05,0.0314,0.01
-0.050337,0.0034768,0,0.00028662,0.00057823,0.00010522,-0.0063335,1,0.0315,0.05,0.0315,0.01
-0.050012,0.0034781,0,0.00028398,0.000576,0.00010534,-0.0063445,1,0.0316,0.05,0.0316,0.01
-0.049691,0.0034796,0,0.00028149,0.00057382,0.00010546,-0.0063553,1,0.0317,0.05,0.0317,0.01
-0.049377,0.0034812,0,0.0002793,0.00057178,0.00010556,-0.0063655,1,0.0318,0.05,0.0318,0.01
-0.049064,0.0034828,0,0.00027711,0.00056973,0.00010566,-0.0063757,1,0.0319,0.05,0.0319,0.01
-0.04875,0.0034844,0,0.00027492,0.00056768,0.00010576,-0.006386,1,0.032,0.05,0.032,0.01
-0.048437,0.003486,0,0.00027273,0.00056563,0.00010586,-0.0063962,1,0.0321,0.05,0.0321,0.01
-0.048123,0.0034876,0,0.00027053,0.00056359,0.00010596,-0.0064064,1,0.0322,0.05,0.0322,0.01
-0.04781,0.0034892,0,0.00026834,0.00056154,0.00010607,-0.0064166,1,0.0323,0.05,0.0323,0.01
-0.047496,0.0034909,0,0.00026615,0.00055949,0.00010617,-0.0064269,1,0.0324,0.05,0.0324,0.01
-0.047183,0.0034925,0,0.00026396,0.00055745,0.00010627,-0.0064371,1,0.0325,0.05,0.0325,0.01
-0.046869,0.0034941,0,0.00026177,0.0005554,0.00010637,-0.0064473,1,0.0326,0.05,0.0326,0.01
-0.046555,0.0034957,0,0.00025958,0.00055335,0.00010647,-0.0064575,1,0.0327,0.05,0.0327,0.01
-0.046242,0.0034973,0,0.00025739,0.0005513,0.00010657,-0.0064678,1,0.0328,0.05,0.0328,0.01
-0.045928,0.0034989,0,0.00025519,0.00054926,0.00010668,-0.006478,1,0.0329,0.05,0.0329,0.01
-0.045615,0.0035006,0,0.000253,0.00054721,0.00010678,-0.0064882,1,0.033,0.05,0.033,0.01
-0.045301,0.0035022,0,0.00025081,0.00054516,0.00010688,-0.0064984,1,0.0331,0.05,0.0331,0.01
-0.044988,0.0035038,0,0.00024862,0.00054311,0.00010698,-0.0065087,1,0.0332,0.05,0.0332,0.01
-0.044674,0.0035054,0,0.00024643,0.00054107,0.00010708,-0.0065189,1,0.0333,0.05,0.0333,0.01
-0.044368,0.0035071,0,0.00024448,0.00053914,0.00010717,-0.0065285,1,0.0334,0.05,0.0334,0.01
-0.044064,0.003509,0,0.00024267,0.00053728,0.00010726,-0.0065379,1,0.0335,0.05,0.0335,0.01
-0.043761,0.0035108,0,0.00024085,0.00053542,0.00010734,-0.0065473,1,0.0336,0.05,0.0336,0.01
-0.043458,0.0035126,0,0.00023903,0.00053355,0.00010743,-0.0065566,1,0.0337,0.05,0.0337,0.01
-0.043154,0.0035144,0,0.00023721,0.00053169,0.00010751,-0.006566,1,0.0338,0.05,0.0338,0.01
-0.042851,0.0035162,0,0.00023539,0.00052983,0.0001076,-0.0065754,1,0.0339,0.05,0.0339,0.01
-0.042548,0.003518,0,0.00023357,0.00052796,0.00010768,-0.0065847,1,0.034,0.05,0.034,0.01
-0.042245,0.0035198,0,0.00023175,0.0005261,0.00010777,-0.0065941,1,0.0341,0.05,0.0341,0.01
-0.041941,0.0035216,0,0.00022993,0.00052424,0.00010786,-0.0066035,1,0.0342,0.05,0.0342,0.01
-0.041638,0.0035234,0,0.00022811,0.00052238,0.00010794,-0.0066128,1,0.0343,0.05,0.0343,0.01
-0.041335,0.0035252,0,0.0002263,0.00052051,0.00010803,-0.0066222,1,0.0344,0.05,0.0344,0.01
-0.041032,0.003527,0,0.00022448,0.00051865,0.00010811,-0.0066316,1,0.0345,0.05,0.0345,0.01
-0.040728,0.0035288,0,0.00022266,0.00051679,0.0001082,-0.0066409,1,0.0346,0.05,0.0346,0.01
-0.040425,0.0035306,0,0.00022084,0.00051492,0.00010828,-0.0066503,1,0.0347,0.05,0.0347,0.01
-0.040122,0.0035325,0,0.00021902,0.00051306,0.00010837,-0.0066597,1,0.0348,0.05,0.0348,0.01
-0.039818,0.0035343,0,0.0002172,0.0005112,0.00010845,-0.006669,1,0.0349,0.05,0.0349,0.01
-0.039515,0.0035361,0,0.00021538,0.00050933,0.00010854,-0.0066784,1,0.035,0.05,0.035,0.01
-0.039221,0.003538,0,0.00021388,0.00050765,0.0001086,-0.0066868,1,0.0351,0.05,0.0351,0.01
-0.038927,0.0035399,0,0.00021237,0.00050596,0.00010867,-0.0066953,1,0.0352,0.05,0.0352,0.01
-0.038633,0.0035419,0,0.00021086,0.00050428,0.00010874,-0.0067037,1,0.0353,0.05,0.0353,0.01
-0.038339,0.0035438,0,0.00020936,0.00050259,0.00010881,-0.0067122,1,0.0354,0.05,0.0354,0.01
-0.038045,0.0035458,0,0.00020785,0.00050091,0.00010887,-0.0067206,1,0.0355,0.05,0.0355,0.01
-0.037751,0.0035477,0,0.00020635,0.00049922,0.00010894,-0.0067291,1,0.0356,0.05,0.0356,0.01
-0.037456,0.0035496,0,0.00020484,0.00049754,0.00010901,-0.0067375,1,0.0357,0.05,0.0357,0.01
-0.037162,0.0035516,0,0.00020333,0.00049585,0.00010907,-0.006746,1,0.0358,0.05,0.0358,0.01
-0.036868,0.0035535,0,0.00020183,0.00049417,0.00010914,-0.0067544,1,0.0359,0.05,0.0359,0.01
-0.036574,0.0035555,0,0.00020032,0.00049248,0.00010921,-0.0067629,1,0.036,0.05,0.036,0.01
-0.03628,0.0035574,0,0.00019881,0.00049079,0.00010928,-0.0067713,1,0.0361,0.05,0.0361,0.01
-0.035986,0.0035594,0,0.00019731,0.00048911,0.00010934,-0.0067798,1,0.0362,0.05,0.0362,0.01
-0.035692,0.0035613,0,0.0001958,0.00048742,0.00010941,-0.0067882,1,0.0363,0.05,0.0363,0.01
-0.035398,0.0035632,0,0.0001943,0.00048574,0.00010948,-0.0067967,1,0.0364,0.05,0.0364,0.01
-0.035104,0.0035652,0,0.00019279,0.00048405,0.00010955,-0.0068051,1,0.0365,0.05,0.0365,0.01
-0.03481,0.0035671,0,0.00019128,0.00048237,0.00010961,-0.0068136,1,0.0366,0.05,0.0366,0.01
-0.034518,0.0035691,0,0.00018986,0.00048074,0.00010967,-0.0068217,1,0.0367,0.05,0.0367,0.01
-0.034232,0.0035711,0,0.00018862,0.00047922,0.00010972,-0.0068292,1,0.0368,0.05,0.0368,0.01
-0.033947,0.0035732,0,0.00018738,0.00047771,0.00010977,-0.0068367,1,0.0369,0.05,0.0369,0.01
-0.033661,0.0035752,0,0.00018613,0.00047619,0.00010982,-0.0068442,1,0.037,0.05,0.037,0.01
-0.033375,0.0035772,0,0.00018489,0.00047468,0.00010987,-0.0068517,1,0.0371,0.05,0.0371,0.01
-0.033089,0.0035793,0,0.00018365,0.00047316,0.00010991,-0.0068592,1,0.0372,0.05,0.0372,0.01
-0.032803,0.0035813,0,0.0001824,0.00047164,0.00010996,-0.0068666,1,0.0373,0.05,0.0373,0.01
-0.032517,0.0035833,0,0.00018116,0.00047013,0.00011001,-0.0068741,1,0.0374,0.05,0.0374,0.01
-0.032231,0.0035854,0,0.00017992,0.00046861,0.00011006,-0.0068816,1,0.0375,0.05,0.0375,0.01
-0.031945,0.0035874,0,0.00017867,0.0004671,0.00011011,-0.0068891,1,0.0376,0.05,0.0376,0.01
-0.031659,0.0035895,0,0.00017743,0.00046558,0.00011015,-0.0068966,1,0.0377,0.05,0.0377,0.01
-0.031373,0.0035915,0,0.00017619,0.00046406,0.0001102,-0.0069041,1,0.0378,0.05,0.0378,0.01
-0.031088,0.0035935,0,0.00017494,0.00046255,0.00011025,-0.0069116,1,0.0379,0.05,0.0379,0.01
-0.030802,0.0035956,0,0.0001737,0.00046103,0.0001103,-0.0069191,1,0.038,0.05,0.038,0.01
-0.030516,0.0035976,0,0.00017246,0.00045952,0.00011035,-0.0069265,1,0.0381,0.05,0.0381,0.01
-0.03023,0.0035996,0,0.00017121,0.000458,0.00011039,-0.006934,1,0.0382,0.05,0.0382,0.01
-0.029944,0.0036017,0,0.00016997,0.00045649,0.00011044,-0.0069415,1,0.0383,0.05,0.0383,0.01
-0.029663,0.0036038,0,0.00016888,0.00045508,0.00011048,-0.0069483,1,0.0384,0.05,0.0384,0.01
-0.029384,0.0036059,0,0.00016786,0.00045372,0.0001105,-0.0069548,1,0.0385,0.05,0.0385,0.01
-0.029106,0.003608,0,0.00016684,0.00045236,0.00011053,-0.0069613,1,0.0386,0.05,0.0386,0.01
-0.028827,0.0036101,0,0.00016581,0.00045101,0.00011055,-0.0069678,1,0.0387,0.05,0.0387,0.01
-0.028548,0.0036122,0,0.00016479,0.00044965,0.00011058,-0.0069743,1,0.0388,0.05,0.0388,0.01
-0.02827,0.0036144,0,0.00016377,0.00044829,0.0001106,-0.0069807,1,0.0389,0.05,0.0389,0.01
-0.027991,0.0036165,0,0.00016275,0.00044694,0.00011063,-0.0069872,1,0.039,0.05,0.039,0.01
-0.027713,0.0036186,0,0.00016173,0.00044558,0.00011065,-0.0069937,1,0.0391,0.05,0.0391,0.01
-0.027434,0.0036207,0,0.00016071,0.00044422,0.00011068,-0.0070002,1,0.0392,0.05,0.0392,0.01
-0.027155,0.0036228,0,0.00015969,0.00044287,0.0001107,-0.0070067,1,0.0393,0.05,0.0393,0.01
-0.026877,0.003625,0,0.00015867,0.00044151,0.00011073,-0.0070132,1,0.0394,0.05,0.0394,0.01
-0.026598,0.0036271,0,0.00015765,0.00044015,0.00011075,-0.0070196,1,0.0395,0.05,0.0395,0.01
-0.02632,0.0036292,0,0.00015663,0.0004388,0.00011078,-0.0070261,1,0.0396,0.05,0.0396,0.01
-0.026041,0.0036313,0,0.00015561,0.00043744,0.0001108,-0.0070326,1,0.0397,0.05,0.0397,0.01
-0.025762,0.0036334,0,0.00015459,0.00043608,0.00011083,-0.0070391,1,0.0398,0.05,0.0398,0.01
-0.025484,0.0036356,0,0.00015357,0.00043473,0.00011085,-0.0070456,1,0.0399,0.05,0.0399,0.01
-0.025205,0.0036377,0,0.00015255,0.00043337,0.00011088,-0.0070521,1,0.04,0.05,0.04,0.01
-0.024933,0.0036399,0,0.00015172,0.00043216,0.00011088,-0.0070575,1,0.0401,0.05,0.0401,0.01
-0.024661,0.0036421,0,0.00015089,0.00043096,0.00011088,-0.007063,1,0.0402,0.05,0.0402,0.01
-0.024388,0.0036443,0,0.00015005,0.00042975,0.00011088,-0.0070684,1,0.0403,0.05,0.0403,0.01
-0.024116,0.0036465,0,0.00014922,0.00042854,0.00011088,-0.0070739,1,0.0404,0.05,0.0404,0.01
-0.023844,0.0036487,0,0.00014839,0.00042734,0.00011088,-0.0070793,1,0.0405,0.05,0.0405,0.01
-0.023572,0.0036509,0,0.00014756,0.00042613,0.00011088,-0.0070848,1,0.0406,0.05,0.0406,0.01
-0.0233,0.0036531,0,0.00014673,0.00042492,0.00011088,-0.0070902,1,0.0407,0.05,0.0407,0.01
-0.023027,0.0036553,0,0.0001459,0.00042371,0.00011088,-0.0070957,1,0.0408,0.05,0.0408,0.01
-0.022755,0.0036575,0,0.00014506,0.00042251,0.00011088,-0.0071011,1,0.0409,0.05,0.0409,0.01
-0.022483,0.0036598,0,0.00014423,0.0004213,0.00011088,-0.0071066,1,0.041,0.05,0.041,0.01
-0.022211,0.003662,0,0.0001434,0.00042009,0.00011088,-0.007112,1,0.0411,0.05,0.0411,0.01
-0.021938,0.0036642,0,0.00014257,0.00041888,0.00011088,-0.0071175,1,0.0412,0.05,0.0412,0.01
-0.021666,0.0036664,0,0.00014174,0.00041768,0.00011088,-0.0071229,1,0.0413,0.05,0.0413,0.01
-0.021394,0.0036686,0,0.00014091,0.00041647,0.00011088,-0.0071284,1,0.0414,0.05,0.0414,0.01
-0.021122,0.0036708,0,0.00014007,0.00041526,0.00011088,-0.0071338,1,0.0415,0.05,0.0415,0.01
-0.02085,0.003673,0,0.00013924,0.00041406,0.00011088,-0.0071393,1,0.0416,0.05,0.0416,0.01
-0.020579,0.0036752,0,0.00013846,0.00041289,0.00011087,-0.0071444,1,0.0417,0.05,0.0417,0.01
-0.020313,0.0036776,0,0.00013779,0.00041183,0.00011085,-0.0071487,1,0.0418,0.05,0.0418,0.01
-0.020046,0.0036799,0,0.00013712,0.00041076,0.00011082,-0.0071531,1,0.0419,0.05,0.0419,0.01
-0.019779,0.0036822,0,0.00013645,0.00040969,0.00011079,-0.0071575,1,0.042,0.05,0.042,0.01
-0.019513,0.0036845,0,0.00013577,0.00040863,0.00011077,-0.0071619,1,0.0421,0.05,0.0421,0.01
-0.019246,0.0036868,0,0.0001351,0.00040756,0.00011074,-0.0071663,1,0.0422,0.05,0.0422,0.01
-0.018979,0.0036891,0,0.00013443,0.00040649,0.00011072,-0.0071707,1,0.0423,0.05,0.0423,0.01
-0.018712,0.0036915,0,0.00013376,0.00040542,0.00011069,-0.0071751,1,0.0424,0.05,0.0424,0.01
-0.018446,0.0036938,0,0.00013309,0.00040436,0.00011066,-0.0071795,1,0.0425,0.05,0.0425,0.01
-0.018179,0.0036961,0,0.00013241,0.00040329,0.00011064,-0.0071839,1,0.0426,0.05,0.0426,0.01
-0.017912,0.0036984,0,0.00013174,0.00040222,0.00011061,-0.0071883,1,0.0427,0.05,0.0427,0.01
-0.017646,0.0037007,0,0.00013107,0.00040115,0.00011059,-0.0071927,1,0.0428,0.05,0.0428,0.01
-0.017379,0.003703,0,0.0001304,0.00040009,0.00011056,-0.0071971,1,0.0429,0.05,0.0429,0.01
-0.017112,0.0037054,0,0.00012972,0.00039902,0.00011053,-0.0072015,1,0.043,0.05,0.043,0.01
-0.016846,0.0037077,0,0.00012905,0.00039795,0.00011051,-0.0072059,1,0.0431,0.05,0.0431,0.01
-0.016579,0.00371,0,0.00012838,0.00039688,0.00011048,-0.0072103,1,0.0432,0.05,0.0432,0.01
-0.016312,0.0037123,0,0.00012771,0.00039582,0.00011046,-0.0072147,1,0.0433,0.05,0.0433,0.01
-0.016049,0.0037147,0,0.00012713,0.00039484,0.00011041,-0.0072183,1,0.0434,0.05,0.0434,0.01
-0.015787,0.0037172,0,0.00012659,0.0003939,0.00011036,-0.0072217,1,0.0435,0.05,0.0435,0.01
-0.015525,0.0037197,0,0.00012605,0.00039296,0.0001103,-0.007225,1,0.0436,0.05,0.0436,0.01
-0.015263,0.0037221,0,0.00012552,0.00039203,0.00011025,-0.0072283,1,0.0437,0.05,0.0437,0.01
-0.015001,0.0037246,0,0.00012498,0.00039109,0.0001102,-0.0072316,1,0.0438,0.05,0.0438,0.01
-0.014739,0.003727,0,0.00012445,0.00039015,0.00011014,-0.0072349,1,0.0439,0.05,0.0439,0.01
-0.014477,0.0037295,0,0.00012391,0.00038922,0.00011009,-0.0072383,1,0.044,0.05,0.044,0.01
-0.014215,0.003732,0,0.00012338,0.00038828,0.00011004,-0.0072416,1,0.0441,0.05,0.0441,0.01
-0.013953,0.0037344,0,0.00012284,0.00038734,0.00010998,-0.0072449,1,0.0442,0.05,0.0442,0.01
-0.013691,0.0037369,0,0.00012231,0.00038641,0.00010993,-0.0072482,1,0.0443,0.05,0.0443,0.01
-0.013429,0.0037394,0,0.00012177,0.00038547,0.00010988,-0.0072516,1,0.0444,0.05,0.0444,0.01
-0.013167,0.0037418,0,0.00012124,0.00038453,0.00010982,-0.0072549,1,0.0445,0.05,0.0445,0.01
-0.012905,0.0037443,0,0.0001207,0.0003836,0.00010977,-0.0072582,1,0.0446,0.05,0.0446,0.01
-0.012643,0.0037468,0,0.00012017,0.00038266,0.00010972,-0.0072615,1,0.0447,0.05,0.0447,0.01
-0.012381,0.0037492,0,0.00011963,0.00038172,0.00010966,-0.0072649,1,0.0448,0.05,0.0448,0.01
-0.012119,0.0037517,0,0.00011909,0.00038079,0.00010961,-0.0072682,1,0.0449,0.05,0.0449,0.01
-0.011857,0.0037542,0,0.00011856,0.00037985,0.00010955,-0.0072715,1,0.045,0.05,0.045,0.01
-0.011598,0.0037568,0,0.00011814,0.00037903,0.00010947,-0.0072737,1,0.0451,0.05,0.0451,0.01
-0.01134,0.0037595,0,0.00011773,0.00037822,0.00010939,-0.007276,1,0.0452,0.05,0.0452,0.01
-0.011082,0.0037621,0,0.00011731,0.00037741,0.00010931,-0.0072782,1,0.0453,0.05,0.0453,0.01
-0.010824,0.0037648,0,0.00011689,0.00037659,0.00010923,-0.0072805,1,0.0454,0.05,0.0454,0.01
-0.010566,0.0037674,0,0.00011648,0.00037578,0.00010915,-0.0072827,1,0.0455,0.05,0.0455,0.01
-0.010307,0.0037701,0,0.00011606,0.00037496,0.00010906,-0.007285,1,0.0456,0.05,0.0456,0.01
-0.010049,0.0037727,0,0.00011564,0.00037415,0.00010898,-0.0072872,1,0.0457,0.05,0.0457,0.01
-0.0097909,0.0037754,0,0.00011523,0.00037334,0.0001089,-0.0072895,1,0.0458,0.05,0.0458,0.01
-0.0095326,0.0037781,0,0.00011481,0.00037252,0.00010882,-0.0072917,1,0.0459,0.05,0.0459,0.01
-0.0092744,0.0037807,0,0.00011439,0.00037171,0.00010874,-0.0072939,1,0.046,0.05,0.046,0.01
-0.0090162,0.0037834,0,0.00011398,0.00037089,0.00010866,-0.0072962,1,0.0461,0.05,0.0461,0.01
-0.008758,0.003786,0,0.00011356,0.00037008,0.00010857,-0.0072984,1,0.0462,0.05,0.0462,0.01
-0.0084998,0.0037887,0,0.00011314,0.00036927,0.00010849,-0.0073007,1,0.0463,0.05,0.0463,0.01
-0.0082415,0.0037913,0,0.00011273,0.00036845,0.00010841,-0.0073029,1,0.0464,0.05,0.0464,0.01
-0.0079833,0.003794,0,0.00011231,0.00036764,0.00010833,-0.0073052,1,0.0465,0.05,0.0465,0.01
