"U:0","U:1","U:2","epsilon","k","nut","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.5478,0.023159,0,0.08611,0.021231,0.00047195,-0.11017,1,0.0821,0.05,0.0821,0.01
0.5499,0.023183,0,0.086684,0.021289,0.00047145,-0.10972,1,0.0822,0.05,0.0822,0.01
0.552,0.023208,0,0.087259,0.021348,0.00047095,-0.10926,1,0.0823,0.05,0.0823,0.01
0.5541,0.023233,0,0.087833,0.021406,0.00047045,-0.10881,1,0.0824,0.05,0.0824,0.01
0.55619,0.023257,0,0.088408,0.021464,0.00046996,-0.10836,1,0.0825,0.05,0.0825,0.01
0.55829,0.023282,0,0.088982,0.021523,0.00046946,-0.1079,1,0.0826,0.05,0.0826,0.01
0.56039,0.023306,0,0.089556,0.021581,0.00046896,-0.10745,1,0.0827,0.05,0.0827,0.01
0.56249,0.023331,0,0.090131,0.02164,0.00046846,-0.107,1,0.0828,0.05,0.0828,0.01
0.56459,0.023355,0,0.090705,0.021698,0.00046796,-0.10654,1,0.0829,0.05,0.0829,0.01
0.56669,0.02338,0,0.09128,0.021756,0.00046746,-0.10609,1,0.083,0.05,0.083,0.01
0.56879,0.023405,0,0.091854,0.021815,0.00046697,-0.10564,1,0.0831,0.05,0.0831,0.01
0.57089,0.023429,0,0.092429,0.021873,0.00046647,-0.10518,1,0.0832,0.05,0.0832,0.01
0.57298,0.023454,0,0.093003,0.021932,0.00046597,-0.10473,1,0.0833,0.05,0.0833,0.01
0.5751,0.023479,0,0.093609,0.021987,0.00046534,-0.10428,1,0.0834,0.05,0.0834,0.01
0.57721,0.023505,0,0.094229,0.022041,0.00046465,-0.10384,1,0.0835,0.05,0.0835,0.01
0.57933,0.023531,0,0.09485,0.022095,0.00046396,-0.10341,1,0.0836,0.05,0.0836,0.01
0.58145,0.023557,0,0.09547,0.022149,0.00046327,-0.10297,1,0.0837,0.05,0.0837,0.01
0.58357,0.023583,0,0.096091,0.022202,0.00046258,-0.10253,1,0.0838,0.05,0.0838,0.01
0.58569,0.023608,0,0.096711,0.022256,0.0004619,-0.10209,1,0.0839,0.05,0.0839,0.01
0.5878,0.023634,0,0.097332,0.02231,0.00046121,-0.10165,1,0.084,0.05,0.084,0.01
0.58992,0.02366,0,0.097953,0.022364,0.00046052,-0.10121,1,0.0841,0.05,0.0841,0.01
0.59204,0.023686,0,0.098573,0.022418,0.00045983,-0.10077,1,0.0842,0.05,0.0842,0.01
0.59416,0.023712,0,0.099194,0.022472,0.00045914,-0.10033,1,0.0843,0.05,0.0843,0.01
0.59628,0.023738,0,0.099814,0.022526,0.00045845,-0.099888,1,0.0844,0.05,0.0844,0.01
0.59839,0.023764,0,0.10043,0.022579,0.00045776,-0.099449,1,0.0845,0.05,0.0845,0.01
0.60051,0.023789,0,0.10106,0.022633,0.00045707,-0.099009,1,0.0846,0.05,0.0846,0.01
0.60263,0.023815,0,0.10168,0.022687,0.00045638,-0.098569,1,0.0847,0.05,0.0847,0.01
0.60475,0.023841,0,0.1023,0.022741,0.00045569,-0.09813,1,0.0848,0.05,0.0848,0.01
0.60687,0.023867,0,0.10292,0.022795,0.000455,-0.09769,1,0.0849,0.05,0.0849,0.01
0.60898,0.023893,0,0.10354,0.022849,0.00045431,-0.097251,1,0.085,0.05,0.085,0.01
0.61111,0.02392,0,0.10421,0.022895,0.00045333,-0.096832,1,0.0851,0.05,0.0851,0.01
0.61323,0.023948,0,0.10488,0.02294,0.00045236,-0.096414,1,0.0852,0.05,0.0852,0.01
0.61535,0.023976,0,0.10555,0.022986,0.00045138,-0.095996,1,0.0853,0.05,0.0853,0.01
0.61747,0.024003,0,0.10622,0.023032,0.00045041,-0.095577,1,0.0854,0.05,0.0854,0.01
0.61959,0.024031,0,0.10689,0.023078,0.00044943,-0.095159,1,0.0855,0.05,0.0855,0.01
0.62172,0.024059,0,0.10756,0.023124,0.00044845,-0.094741,1,0.0856,0.05,0.0856,0.01
0.62384,0.024086,0,0.10823,0.02317,0.00044748,-0.094322,1,0.0857,0.05,0.0857,0.01
0.62596,0.024114,0,0.1089,0.023215,0.0004465,-0.093904,1,0.0858,0.05,0.0858,0.01
0.62808,0.024142,0,0.10957,0.023261,0.00044553,-0.093486,1,0.0859,0.05,0.0859,0.01
0.6302,0.024169,0,0.11024,0.023307,0.00044455,-0.093067,1,0.086,0.05,0.086,0.01
0.63233,0.024197,0,0.11091,0.023353,0.00044358,-0.092649,1,0.0861,0.05,0.0861,0.01
0.63445,0.024225,0,0.11158,0.023399,0.0004426,-0.092231,1,0.0862,0.05,0.0862,0.01
0.63657,0.024252,0,0.11225,0.023445,0.00044162,-0.091813,1,0.0863,0.05,0.0863,0.01
0.63869,0.02428,0,0.11292,0.02349,0.00044065,-0.091394,1,0.0864,0.05,0.0864,0.01
0.64081,0.024308,0,0.11359,0.023536,0.00043967,-0.090976,1,0.0865,0.05,0.0865,0.01
0.64293,0.024335,0,0.11426,0.023582,0.0004387,-0.090558,1,0.0866,0.05,0.0866,0.01
0.64505,0.024363,0,0.11496,0.023624,0.00043757,-0.090149,1,0.0867,0.05,0.0867,0.01
0.64716,0.024393,0,0.1157,0.023658,0.00043616,-0.08976,1,0.0868,0.05,0.0868,0.01
0.64927,0.024422,0,0.11645,0.023692,0.00043475,-0.089371,1,0.0869,0.05,0.0869,0.01
0.65138,0.024451,0,0.1172,0.023726,0.00043334,-0.088982,1,0.087,0.05,0.087,0.01
0.65349,0.024481,0,0.11794,0.02376,0.00043193,-0.088593,1,0.0871,0.05,0.0871,0.01
0.65559,0.02451,0,0.11869,0.023794,0.00043052,-0.088204,1,0.0872,0.05,0.0872,0.01
0.6577,0.024539,0,0.11944,0.023828,0.00042911,-0.087815,1,0.0873,0.05,0.0873,0.01
0.65981,0.024568,0,0.12018,0.023862,0.0004277,-0.087427,1,0.0874,0.05,0.0874,0.01
0.66192,0.024598,0,0.12093,0.023896,0.00042629,-0.087038,1,0.0875,0.05,0.0875,0.01
0.66403,0.024627,0,0.12168,0.02393,0.00042488,-0.086649,1,0.0876,0.05,0.0876,0.01
0.66614,0.024656,0,0.12243,0.023964,0.00042347,-0.08626,1,0.0877,0.05,0.0877,0.01
0.66825,0.024685,0,0.12317,0.023998,0.00042206,-0.085871,1,0.0878,0.05,0.0878,0.01
0.67035,0.024715,0,0.12392,0.024031,0.00042065,-0.085482,1,0.0879,0.05,0.0879,0.01
0.67246,0.024744,0,0.12467,0.024065,0.00041924,-0.085093,1,0.088,0.05,0.088,0.01
0.67457,0.024773,0,0.12541,0.024099,0.00041783,-0.084704,1,0.0881,0.05,0.0881,0.01
0.67668,0.024802,0,0.12616,0.024133,0.00041642,-0.084315,1,0.0882,0.05,0.0882,0.01
0.67879,0.024832,0,0.12691,0.024167,0.00041501,-0.083926,1,0.0883,0.05,0.0883,0.01
0.68088,0.024861,0,0.12777,0.024191,0.00041315,-0.083563,1,0.0884,0.05,0.0884,0.01
0.68296,0.024889,0,0.1287,0.024209,0.00041107,-0.083212,1,0.0885,0.05,0.0885,0.01
0.68504,0.024918,0,0.12962,0.024228,0.00040898,-0.082861,1,0.0886,0.05,0.0886,0.01
0.68712,0.024947,0,0.13055,0.024247,0.0004069,-0.08251,1,0.0887,0.05,0.0887,0.01
0.6892,0.024975,0,0.13147,0.024265,0.00040481,-0.082159,1,0.0888,0.05,0.0888,0.01
0.69129,0.025004,0,0.1324,0.024284,0.00040273,-0.081808,1,0.0889,0.05,0.0889,0.01
0.69337,0.025033,0,0.13333,0.024302,0.00040064,-0.081457,1,0.089,0.05,0.089,0.01
0.69545,0.025061,0,0.13425,0.024321,0.00039856,-0.081106,1,0.0891,0.05,0.0891,0.01
0.69753,0.02509,0,0.13518,0.024339,0.00039647,-0.080755,1,0.0892,0.05,0.0892,0.01
0.69961,0.025119,0,0.1361,0.024358,0.00039438,-0.080404,1,0.0893,0.05,0.0893,0.01
0.70169,0.025147,0,0.13703,0.024376,0.0003923,-0.080053,1,0.0894,0.05,0.0894,0.01
0.70377,0.025176,0,0.13795,0.024395,0.00039021,-0.079702,1,0.0895,0.05,0.0895,0.01
0.70586,0.025204,0,0.13888,0.024413,0.00038813,-0.079351,1,0.0896,0.05,0.0896,0.01
0.70794,0.025233,0,0.1398,0.024432,0.00038604,-0.079,1,0.0897,0.05,0.0897,0.01
0.71002,0.025262,0,0.14073,0.02445,0.00038396,-0.078649,1,0.0898,0.05,0.0898,0.01
0.7121,0.02529,0,0.14165,0.024469,0.00038187,-0.078298,1,0.0899,0.05,0.0899,0.01
0.71418,0.025319,0,0.14258,0.024487,0.00037979,-0.077947,1,0.09,0.05,0.09,0.01
0.71625,0.025341,0,0.14401,0.024489,0.00037666,-0.077642,1,0.0901,0.05,0.0901,0.01
0.71831,0.025363,0,0.14544,0.02449,0.00037353,-0.077336,1,0.0902,0.05,0.0902,0.01
0.72037,0.025384,0,0.14688,0.024491,0.0003704,-0.077031,1,0.0903,0.05,0.0903,0.01
0.72243,0.025406,0,0.14831,0.024492,0.00036727,-0.076726,1,0.0904,0.05,0.0904,0.01
0.7245,0.025428,0,0.14974,0.024494,0.00036414,-0.076421,1,0.0905,0.05,0.0905,0.01
0.72656,0.025449,0,0.15118,0.024495,0.00036101,-0.076116,1,0.0906,0.05,0.0906,0.01
0.72862,0.025471,0,0.15261,0.024496,0.00035788,-0.075811,1,0.0907,0.05,0.0907,0.01
0.73069,0.025493,0,0.15404,0.024498,0.00035475,-0.075506,1,0.0908,0.05,0.0908,0.01
0.73275,0.025514,0,0.15547,0.024499,0.00035162,-0.075201,1,0.0909,0.05,0.0909,0.01
0.73481,0.025536,0,0.15691,0.0245,0.00034849,-0.074895,1,0.091,0.05,0.091,0.01
0.73688,0.025558,0,0.15834,0.024501,0.00034536,-0.07459,1,0.0911,0.05,0.0911,0.01
0.73894,0.02558,0,0.15977,0.024503,0.00034223,-0.074285,1,0.0912,0.05,0.0912,0.01
0.741,0.025601,0,0.1612,0.024504,0.0003391,-0.07398,1,0.0913,0.05,0.0913,0.01
0.74306,0.025623,0,0.16264,0.024505,0.00033597,-0.073675,1,0.0914,0.05,0.0914,0.01
0.74513,0.025645,0,0.16407,0.024507,0.00033284,-0.07337,1,0.0915,0.05,0.0915,0.01
0.74719,0.025666,0,0.1655,0.024508,0.00032971,-0.073065,1,0.0916,0.05,0.0916,0.01
0.74928,0.025682,0,0.16748,0.024504,0.0003261,-0.072776,1,0.0917,0.05,0.0917,0.01
0.75141,0.025685,0,0.17055,0.024491,0.00032153,-0.072521,1,0.0918,0.05,0.0918,0.01
0.75354,0.025689,0,0.17362,0.024478,0.00031696,-0.072266,1,0.0919,0.05,0.0919,0.01
0.75568,0.025692,0,0.17669,0.024465,0.00031239,-0.072011,1,0.092,0.05,0.092,0.01
0.75781,0.025695,0,0.17976,0.024452,0.00030782,-0.071756,1,0.0921,0.05,0.0921,0.01
0.75994,0.025699,0,0.18283,0.024439,0.00030325,-0.071501,1,0.0922,0.05,0.0922,0.01
0.76207,0.025702,0,0.1859,0.024426,0.00029868,-0.071246,1,0.0923,0.05,0.0923,0.01
0.76421,0.025705,0,0.18897,0.024413,0.00029411,-0.070991,1,0.0924,0.05,0.0924,0.01
0.76634,0.025709,0,0.19204,0.0244,0.00028954,-0.070736,1,0.0925,0.05,0.0925,0.01
0.76847,0.025712,0,0.19511,0.024387,0.00028497,-0.070481,1,0.0926,0.05,0.0926,0.01
0.77061,0.025715,0,0.19818,0.024373,0.0002804,-0.070226,1,0.0927,0.05,0.0927,0.01
0.77274,0.025719,0,0.20125,0.02436,0.00027583,-0.069971,1,0.0928,0.05,0.0928,0.01
0.77487,0.025722,0,0.20432,0.024347,0.00027126,-0.069716,1,0.0929,0.05,0.0929,0.01
0.77701,0.025725,0,0.20739,0.024334,0.00026669,-0.069461,1,0.093,0.05,0.093,0.01
0.77914,0.025729,0,0.21046,0.024321,0.00026212,-0.069206,1,0.0931,0.05,0.0931,0.01
0.78127,0.025732,0,0.21353,0.024308,0.00025755,-0.068951,1,0.0932,0.05,0.0932,0.01
0.7834,0.025735,0,0.2166,0.024295,0.00025298,-0.068696,1,0.0933,0.05,0.0933,0.01
0.78586,0.02572,0,0.22431,0.024293,0.00024764,-0.068473,1,0.0934,0.05,0.0934,0.01
0.78848,0.025696,0,0.23434,0.024297,0.00024192,-0.068266,1,0.0935,0.05,0.0935,0.01
0.7911,0.025672,0,0.24437,0.024302,0.00023619,-0.06806,1,0.0936,0.05,0.0936,0.01
0.79372,0.025648,0,0.2544,0.024306,0.00023047,-0.067854,1,0.0937,0.05,0.0937,0.01
0.79634,0.025623,0,0.26442,0.02431,0.00022475,-0.067647,1,0.0938,0.05,0.0938,0.01
0.79896,0.025599,0,0.27445,0.024314,0.00021902,-0.067441,1,0.0939,0.05,0.0939,0.01
0.80158,0.025575,0,0.28448,0.024318,0.0002133,-0.067234,1,0.094,0.05,0.094,0.01
0.8042,0.025551,0,0.29451,0.024322,0.00020757,-0.067028,1,0.0941,0.05,0.0941,0.01
0.80682,0.025527,0,0.30454,0.024326,0.00020185,-0.066821,1,0.0942,0.05,0.0942,0.01
0.80944,0.025502,0,0.31457,0.024331,0.00019613,-0.066615,1,0.0943,0.05,0.0943,0.01
0.81206,0.025478,0,0.32459,0.024335,0.0001904,-0.066408,1,0.0944,0.05,0.0944,0.01
0.81468,0.025454,0,0.33462,0.024339,0.00018468,-0.066202,1,0.0945,0.05,0.0945,0.01
0.8173,0.02543,0,0.34465,0.024343,0.00017895,-0.065996,1,0.0946,0.05,0.0946,0.01
0.81992,0.025406,0,0.35468,0.024347,0.00017323,-0.065789,1,0.0947,0.05,0.0947,0.01
0.82254,0.025381,0,0.36471,0.024351,0.0001675,-0.065583,1,0.0948,0.05,0.0948,0.01
0.82516,0.025357,0,0.37474,0.024355,0.00016178,-0.065376,1,0.0949,0.05,0.0949,0.01
0.82778,0.025333,0,0.38476,0.02436,0.00015606,-0.06517,1,0.095,0.05,0.095,0.01
0.83314,0.025126,0,0.44231,0.024642,0.00015126,-0.06502,1,0.0951,0.05,0.0951,0.01
0.83851,0.024919,0,0.49985,0.024925,0.00014646,-0.06487,1,0.0952,0.05,0.0952,0.01
0.84388,0.024712,0,0.55739,0.025208,0.00014166,-0.064719,1,0.0953,0.05,0.0953,0.01
0.84924,0.024505,0,0.61493,0.025491,0.00013686,-0.064569,1,0.0954,0.05,0.0954,0.01
0.85461,0.024297,0,0.67247,0.025774,0.00013206,-0.064419,1,0.0955,0.05,0.0955,0.01
0.85998,0.02409,0,0.73001,0.026057,0.00012726,-0.064269,1,0.0956,0.05,0.0956,0.01
0.86534,0.023883,0,0.78755,0.02634,0.00012247,-0.064119,1,0.0957,0.05,0.0957,0.01
0.87071,0.023676,0,0.8451,0.026623,0.00011767,-0.063969,1,0.0958,0.05,0.0958,0.01
0.87607,0.023469,0,0.90264,0.026906,0.00011287,-0.063819,1,0.0959,0.05,0.0959,0.01
0.88144,0.023262,0,0.96018,0.027189,0.00010807,-0.063669,1,0.096,0.05,0.096,0.01
0.88681,0.023055,0,1.0177,0.027471,0.00010327,-0.063519,1,0.0961,0.05,0.0961,0.01
0.89218,0.022848,0,1.0753,0.027754,9.8472e-05,-0.063369,1,0.0962,0.05,0.0962,0.01
0.89754,0.022641,0,1.1328,0.028037,9.3673e-05,-0.063218,1,0.0963,0.05,0.0963,0.01
0.90291,0.022433,0,1.1903,0.02832,8.8874e-05,-0.063068,1,0.0964,0.05,0.0964,0.01
0.90827,0.022226,0,1.2479,0.028603,8.4076e-05,-0.062918,1,0.0965,0.05,0.0965,0.01
0.91364,0.022019,0,1.3054,0.028886,7.9277e-05,-0.062768,1,0.0966,0.05,0.0966,0.01
0.92279,0.021762,0,1.5163,0.029938,7.5646e-05,-0.062631,1,0.0967,0.05,0.0967,0.01
0.93948,0.021404,0,2.0337,0.032527,7.4352e-05,-0.06252,1,0.0968,0.05,0.0968,0.01
0.95618,0.021047,0,2.5511,0.035117,7.3058e-05,-0.062409,1,0.0969,0.05,0.0969,0.01
0.97288,0.020689,0,3.0685,0.037707,7.1763e-05,-0.062298,1,0.097,0.05,0.097,0.01
0.98958,0.020332,0,3.5859,0.040296,7.0469e-05,-0.062188,1,0.0971,0.05,0.0971,0.01
1.0063,0.019974,0,4.1033,0.042886,6.9174e-05,-0.062077,1,0.0972,0.05,0.0972,0.01
1.023,0.019617,0,4.6207,0.045476,6.788e-05,-0.061966,1,0.0973,0.05,0.0973,0.01
1.0397,0.019259,0,5.1381,0.048065,6.6586e-05,-0.061855,1,0.0974,0.05,0.0974,0.01
1.0564,0.018902,0,5.6555,0.050655,6.5291e-05,-0.061744,1,0.0975,0.05,0.0975,0.01
1.0731,0.018544,0,6.1729,0.053244,6.3997e-05,-0.061633,1,0.0976,0.05,0.0976,0.01
1.0898,0.018187,0,6.6903,0.055834,6.2702e-05,-0.061522,1,0.0977,0.05,0.0977,0.01
1.1065,0.017829,0,7.2077,0.058424,6.1408e-05,-0.061411,1,0.0978,0.05,0.0978,0.01
1.1232,0.017472,0,7.7251,0.061013,6.0114e-05,-0.0613,1,0.0979,0.05,0.0979,0.01
1.1399,0.017114,0,8.2425,0.063603,5.8819e-05,-0.06119,1,0.098,0.05,0.098,0.01
1.1566,0.016757,0,8.7599,0.066193,5.7525e-05,-0.061079,1,0.0981,0.05,0.0981,0.01
1.1733,0.016399,0,9.2773,0.068782,5.623e-05,-0.060968,1,0.0982,0.05,0.0982,0.01
1.19,0.016042,0,9.7947,0.071372,5.4936e-05,-0.060857,1,0.0983,0.05,0.0983,0.01
1.3477,0.015286,0,10.279,0.073782,5.2625e-05,-0.060785,1,0.0984,0.05,0.0984,0.01
1.576,0.01433,0,10.747,0.076102,4.9807e-05,-0.060733,1,0.0985,0.05,0.0985,0.01
1.8042,0.013375,0,11.214,0.078422,4.6989e-05,-0.06068,1,0.0986,0.05,0.0986,0.01
2.0325,0.01242,0,11.682,0.080743,4.417e-05,-0.060628,1,0.0987,0.05,0.0987,0.01
2.2608,0.011464,0,12.15,0.083063,4.1352e-05,-0.060575,1,0.0988,0.05,0.0988,0.01
2.489,0.010509,0,12.618,0.085383,3.8533e-05,-0.060523,1,0.0989,0.05,0.0989,0.01
2.7173,0.0095536,0,13.085,0.087703,3.5715e-05,-0.060471,1,0.099,0.05,0.099,0.01
2.9456,0.0085982,0,13.553,0.090024,3.2896e-05,-0.060418,1,0.0991,0.05,0.0991,0.01
3.1739,0.0076429,0,14.021,0.092344,3.0078e-05,-0.060366,1,0.0992,0.05,0.0992,0.01
3.4021,0.0066875,0,14.489,0.094664,2.7259e-05,-0.060313,1,0.0993,0.05,0.0993,0.01
3.6304,0.0057322,0,14.956,0.096984,2.4441e-05,-0.060261,1,0.0994,0.05,0.0994,0.01
3.8587,0.0047768,0,15.424,0.099305,2.1622e-05,-0.060209,1,0.0995,0.05,0.0995,0.01
4.0869,0.0038214,0,15.892,0.10162,1.8804e-05,-0.060156,1,0.0996,0.05,0.0996,0.01
4.3152,0.0028661,0,16.36,0.10395,1.5985e-05,-0.060104,1,0.0997,0.05,0.0997,0.01
4.5435,0.0019108,0,16.827,0.10627,1.3167e-05,-0.060051,1,0.0998,0.05,0.0998,0.01
4.7717,0.00095538,0,17.295,0.10859,1.0348e-05,-0.059999,1,0.0999,0.05,0.0999,0.01
5,0,0,17.763,0.11091,7.5299e-06,-0.059947,1,0.1,0.05,0.1,0.01
