"U:0","U:1","U:2","epsilon","k","nut","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.061468,0.0665,0,0.0011836,0.0010253,8.0137e-05,-0.00051972,1,0.032466,0.0229,0.0229,0.00229
-0.061252,0.066279,0,0.0011732,0.0010228,8.0438e-05,-0.00058495,1,0.032608,0.023,0.023,0.0023
-0.061035,0.066057,0,0.0011627,0.0010202,8.0739e-05,-0.0006499,1,0.03275,0.0231,0.0231,0.00231
-0.060817,0.065833,0,0.0011522,0.0010177,8.1042e-05,-0.00071457,1,0.032892,0.0232,0.0232,0.00232
-0.060598,0.065608,0,0.0011417,0.001015,8.1345e-05,-0.00077896,1,0.033033,0.0233,0.0233,0.00233
-0.060389,0.065393,0,0.0011317,0.0010123,8.1633e-05,-0.00084073,1,0.033175,0.0234,0.0234,0.00234
-0.060185,0.065183,0,0.001122,0.0010096,8.1914e-05,-0.00090107,1,0.033317,0.0235,0.0235,0.00235
-0.059979,0.064971,0,0.0011123,0.0010068,8.2196e-05,-0.00096116,1,0.033459,0.0236,0.0236,0.00236
-0.059773,0.064759,0,0.0011025,0.001004,8.2479e-05,-0.001021,1,0.033601,0.0237,0.0237,0.00237
-0.059566,0.064545,0,0.0010927,0.0010011,8.2763e-05,-0.0010806,1,0.033742,0.0238,0.0238,0.00238
-0.059358,0.06433,0,0.0010829,0.00099827,8.3047e-05,-0.00114,1,0.033884,0.0239,0.0239,0.00239
-0.059149,0.064114,0,0.0010731,0.00099539,8.3333e-05,-0.0011991,1,0.034026,0.024,0.024,0.0024
-0.058938,0.063898,0,0.0010633,0.00099248,8.3619e-05,-0.001258,1,0.034168,0.0241,0.0241,0.00241
-0.058727,0.06368,0,0.0010534,0.00098955,8.3907e-05,-0.0013167,1,0.034309,0.0242,0.0242,0.00242
-0.058515,0.063461,0,0.0010435,0.00098659,8.4195e-05,-0.0013751,1,0.034451,0.0243,0.0243,0.00243
-0.058302,0.063241,0,0.0010336,0.00098361,8.4484e-05,-0.0014333,1,0.034593,0.0244,0.0244,0.00244
-0.058088,0.06302,0,0.0010237,0.0009806,8.4774e-05,-0.0014912,1,0.034735,0.0245,0.0245,0.00245
-0.057873,0.062798,0,0.0010138,0.00097757,8.5064e-05,-0.0015489,1,0.034877,0.0246,0.0246,0.00246
-0.057658,0.062575,0,0.0010038,0.00097451,8.5356e-05,-0.0016063,1,0.035018,0.0247,0.0247,0.00247
-0.057441,0.062351,0,0.00099381,0.00097143,8.5648e-05,-0.0016635,1,0.03516,0.0248,0.0248,0.00248
-0.057223,0.062126,0,0.0009838,0.00096833,8.5942e-05,-0.0017205,1,0.035302,0.0249,0.0249,0.00249
-0.057004,0.0619,0,0.00097376,0.0009652,8.6236e-05,-0.0017772,1,0.035444,0.025,0.025,0.0025
-0.0568,0.061689,0,0.00096475,0.00096208,8.6509e-05,-0.0018304,1,0.035585,0.0251,0.0251,0.00251
-0.056595,0.061477,0,0.00095572,0.00095894,8.6782e-05,-0.0018834,1,0.035727,0.0252,0.0252,0.00252
-0.056389,0.061265,0,0.00094669,0.00095578,8.7057e-05,-0.0019361,1,0.035869,0.0253,0.0253,0.00253
-0.056182,0.061051,0,0.00093765,0.0009526,8.7333e-05,-0.0019887,1,0.036011,0.0254,0.0254,0.00254
-0.055975,0.060836,0,0.0009286,0.0009494,8.7609e-05,-0.0020411,1,0.036152,0.0255,0.0255,0.00255
-0.055766,0.060621,0,0.00091954,0.00094618,8.7886e-05,-0.0020932,1,0.036294,0.0256,0.0256,0.00256
-0.055557,0.060405,0,0.00091047,0.00094295,8.8165e-05,-0.0021452,1,0.036436,0.0257,0.0257,0.00257
-0.055347,0.060187,0,0.0009014,0.00093969,8.8444e-05,-0.0021969,1,0.036578,0.0258,0.0258,0.00258
-0.055136,0.059969,0,0.00089231,0.00093642,8.8724e-05,-0.0022485,1,0.03672,0.0259,0.0259,0.00259
-0.054924,0.05975,0,0.00088322,0.00093312,8.9005e-05,-0.0022998,1,0.036861,0.026,0.026,0.0026
-0.054711,0.05953,0,0.00087412,0.00092981,8.9287e-05,-0.0023509,1,0.037003,0.0261,0.0261,0.00261
-0.054498,0.059309,0,0.00086501,0.00092647,8.957e-05,-0.0024019,1,0.037145,0.0262,0.0262,0.00262
-0.054283,0.059087,0,0.0008559,0.00092312,8.9854e-05,-0.0024526,1,0.037287,0.0263,0.0263,0.00263
-0.054068,0.058864,0,0.00084677,0.00091975,9.0139e-05,-0.0025031,1,0.037428,0.0264,0.0264,0.00264
-0.053852,0.058641,0,0.00083764,0.00091635,9.0424e-05,-0.0025534,1,0.03757,0.0265,0.0265,0.00265
-0.053635,0.058416,0,0.0008285,0.00091294,9.0711e-05,-0.0026035,1,0.037712,0.0266,0.0266,0.00266
-0.053421,0.058196,0,0.0008197,0.00090955,9.0991e-05,-0.0026524,1,0.037854,0.0267,0.0267,0.00267
-0.053216,0.057984,0,0.00081162,0.00090622,9.1256e-05,-0.002699,1,0.037996,0.0268,0.0268,0.00268
-0.05301,0.057772,0,0.00080354,0.00090288,9.1522e-05,-0.0027455,1,0.038137,0.0269,0.0269,0.00269
-0.052804,0.057559,0,0.00079545,0.00089952,9.1789e-05,-0.0027918,1,0.038279,0.027,0.027,0.0027
-0.052596,0.057345,0,0.00078737,0.00089614,9.2056e-05,-0.0028379,1,0.038421,0.0271,0.0271,0.00271
-0.052388,0.057131,0,0.00077929,0.00089275,9.2325e-05,-0.0028838,1,0.038563,0.0272,0.0272,0.00272
-0.052179,0.056915,0,0.00077121,0.00088935,9.2595e-05,-0.0029296,1,0.038704,0.0273,0.0273,0.00273
-0.051969,0.056699,0,0.00076314,0.00088593,9.2865e-05,-0.0029752,1,0.038846,0.0274,0.0274,0.00274
-0.051759,0.056482,0,0.00075506,0.00088249,9.3137e-05,-0.0030206,1,0.038988,0.0275,0.0275,0.00275
-0.051547,0.056264,0,0.00074698,0.00087904,9.3409e-05,-0.0030658,1,0.03913,0.0276,0.0276,0.00276
-0.051335,0.056045,0,0.0007389,0.00087558,9.3682e-05,-0.0031109,1,0.039272,0.0277,0.0277,0.00277
-0.051122,0.055826,0,0.00073083,0.00087209,9.3957e-05,-0.0031558,1,0.039413,0.0278,0.0278,0.00278
-0.050909,0.055605,0,0.00072275,0.0008686,9.4232e-05,-0.0032005,1,0.039555,0.0279,0.0279,0.00279
-0.050694,0.055384,0,0.00071468,0.00086509,9.4508e-05,-0.0032451,1,0.039697,0.028,0.028,0.0028
-0.050479,0.055162,0,0.00070661,0.00086156,9.4785e-05,-0.0032895,1,0.039839,0.0281,0.0281,0.00281
-0.050263,0.054939,0,0.00069853,0.00085802,9.5063e-05,-0.0033337,1,0.03998,0.0282,0.0282,0.00282
-0.050046,0.054716,0,0.00069046,0.00085446,9.5342e-05,-0.0033777,1,0.040122,0.0283,0.0283,0.00283
-0.049836,0.0545,0,0.00068307,0.00085101,9.5605e-05,-0.0034196,1,0.040264,0.0284,0.0284,0.00284
-0.049629,0.054288,0,0.00067603,0.00084761,9.5861e-05,-0.0034605,1,0.040406,0.0285,0.0285,0.00285
-0.049422,0.054076,0,0.000669,0.00084419,9.6118e-05,-0.0035012,1,0.040547,0.0286,0.0286,0.00286
-0.049213,0.053862,0,0.00066197,0.00084077,9.6375e-05,-0.0035417,1,0.040689,0.0287,0.0287,0.00287
-0.049004,0.053648,0,0.00065494,0.00083733,9.6634e-05,-0.0035821,1,0.040831,0.0288,0.0288,0.00288
-0.048794,0.053433,0,0.00064793,0.00083388,9.6893e-05,-0.0036223,1,0.040973,0.0289,0.0289,0.00289
-0.048584,0.053217,0,0.00064092,0.00083042,9.7154e-05,-0.0036624,1,0.041115,0.029,0.029,0.0029
-0.048372,0.053001,0,0.00063391,0.00082694,9.7415e-05,-0.0037024,1,0.041256,0.0291,0.0291,0.00291
-0.04816,0.052784,0,0.00062691,0.00082346,9.7677e-05,-0.0037422,1,0.041398,0.0292,0.0292,0.00292
-0.047948,0.052566,0,0.00061992,0.00081996,9.794e-05,-0.0037819,1,0.04154,0.0293,0.0293,0.00293
-0.047734,0.052347,0,0.00061293,0.00081646,9.8204e-05,-0.0038214,1,0.041682,0.0294,0.0294,0.00294
-0.04752,0.052128,0,0.00060595,0.00081294,9.8469e-05,-0.0038608,1,0.041823,0.0295,0.0295,0.00295
-0.047305,0.051908,0,0.00059898,0.00080941,9.8735e-05,-0.0039,1,0.041965,0.0296,0.0296,0.00296
-0.047089,0.051687,0,0.00059201,0.00080587,9.9001e-05,-0.0039391,1,0.042107,0.0297,0.0297,0.00297
-0.046873,0.051465,0,0.00058505,0.00080231,9.9269e-05,-0.0039781,1,0.042249,0.0298,0.0298,0.00298
-0.046655,0.051242,0,0.00057809,0.00079875,9.9537e-05,-0.0040169,1,0.042391,0.0299,0.0299,0.00299
-0.046437,0.051019,0,0.00057114,0.00079517,9.9806e-05,-0.0040555,1,0.042532,0.03,0.03,0.003
-0.046228,0.050807,0,0.00056514,0.00079181,0.00010005,-0.0040913,1,0.042674,0.0301,0.0301,0.00301
-0.046018,0.050593,0,0.00055916,0.00078843,0.00010029,-0.004127,1,0.042816,0.0302,0.0302,0.00302
-0.045808,0.05038,0,0.00055318,0.00078505,0.00010054,-0.0041626,1,0.042958,0.0303,0.0303,0.00303
-0.045597,0.050165,0,0.00054721,0.00078166,0.00010078,-0.004198,1,0.043099,0.0304,0.0304,0.00304
-0.045385,0.04995,0,0.00054125,0.00077827,0.00010103,-0.0042333,1,0.043241,0.0305,0.0305,0.00305
-0.045172,0.049734,0,0.00053529,0.00077486,0.00010127,-0.0042685,1,0.043383,0.0306,0.0306,0.00306
-0.044958,0.049517,0,0.00052935,0.00077144,0.00010152,-0.0043036,1,0.043525,0.0307,0.0307,0.00307
-0.044744,0.0493,0,0.00052341,0.00076802,0.00010177,-0.0043385,1,0.043667,0.0308,0.0308,0.00308
-0.04453,0.049081,0,0.00051749,0.00076459,0.00010202,-0.0043734,1,0.043808,0.0309,0.0309,0.00309
-0.044314,0.048863,0,0.00051157,0.00076115,0.00010227,-0.0044081,1,0.04395,0.031,0.031,0.0031
-0.044098,0.048643,0,0.00050566,0.0007577,0.00010252,-0.0044427,1,0.044092,0.0311,0.0311,0.00311
-0.043881,0.048423,0,0.00049976,0.00075424,0.00010277,-0.0044772,1,0.044234,0.0312,0.0312,0.00312
-0.043663,0.048202,0,0.00049387,0.00075078,0.00010302,-0.0045115,1,0.044375,0.0313,0.0313,0.00313
-0.043445,0.04798,0,0.00048798,0.00074731,0.00010327,-0.0045458,1,0.044517,0.0314,0.0314,0.00314
-0.043226,0.047758,0,0.00048211,0.00074382,0.00010353,-0.0045799,1,0.044659,0.0315,0.0315,0.00315
-0.043007,0.047535,0,0.00047624,0.00074033,0.00010378,-0.0046139,1,0.044801,0.0316,0.0316,0.00316
-0.042789,0.047314,0,0.00047067,0.00073692,0.00010403,-0.0046469,1,0.044943,0.0317,0.0317,0.00317
-0.042575,0.047099,0,0.00046566,0.00073366,0.00010425,-0.0046781,1,0.045084,0.0318,0.0318,0.00318
-0.042361,0.046884,0,0.00046067,0.0007304,0.00010448,-0.0047092,1,0.045226,0.0319,0.0319,0.00319
-0.042147,0.046668,0,0.00045569,0.00072713,0.0001047,-0.0047401,1,0.045368,0.032,0.032,0.0032
-0.041931,0.046451,0,0.00045071,0.00072386,0.00010493,-0.004771,1,0.04551,0.0321,0.0321,0.00321
-0.041715,0.046233,0,0.00044574,0.00072058,0.00010516,-0.0048018,1,0.045651,0.0322,0.0322,0.00322
-0.041499,0.046015,0,0.00044079,0.00071729,0.00010538,-0.0048325,1,0.045793,0.0323,0.0323,0.00323
-0.041281,0.045796,0,0.00043584,0.000714,0.00010561,-0.0048631,1,0.045935,0.0324,0.0324,0.00324
-0.041063,0.045577,0,0.0004309,0.00071071,0.00010584,-0.0048936,1,0.046077,0.0325,0.0325,0.00325
-0.040845,0.045357,0,0.00042597,0.0007074,0.00010608,-0.004924,1,0.046218,0.0326,0.0326,0.00326
-0.040625,0.045136,0,0.00042105,0.0007041,0.00010631,-0.0049543,1,0.04636,0.0327,0.0327,0.00327
-0.040405,0.044915,0,0.00041614,0.00070078,0.00010654,-0.0049845,1,0.046502,0.0328,0.0328,0.00328
-0.040184,0.044692,0,0.00041124,0.00069746,0.00010677,-0.0050146,1,0.046644,0.0329,0.0329,0.00329
-0.039963,0.04447,0,0.00040635,0.00069413,0.00010701,-0.0050446,1,0.046786,0.033,0.033,0.0033
-0.039741,0.044246,0,0.00040147,0.0006908,0.00010724,-0.0050745,1,0.046927,0.0331,0.0331,0.00331
-0.039519,0.044022,0,0.0003966,0.00068746,0.00010748,-0.0051043,1,0.047069,0.0332,0.0332,0.00332
-0.039295,0.043797,0,0.00039173,0.00068412,0.00010771,-0.005134,1,0.047211,0.0333,0.0333,0.00333
-0.039075,0.043577,0,0.00038737,0.00068095,0.00010793,-0.0051619,1,0.047353,0.0334,0.0334,0.00334
-0.038857,0.043359,0,0.00038326,0.00067786,0.00010813,-0.005189,1,0.047494,0.0335,0.0335,0.00335
-0.038638,0.04314,0,0.00037916,0.00067476,0.00010833,-0.0052159,1,0.047636,0.0336,0.0336,0.00336
-0.038418,0.042921,0,0.00037506,0.00067167,0.00010854,-0.0052428,1,0.047778,0.0337,0.0337,0.00337
-0.038198,0.042701,0,0.00037098,0.00066857,0.00010874,-0.0052696,1,0.04792,0.0338,0.0338,0.00338
-0.037977,0.04248,0,0.0003669,0.00066546,0.00010894,-0.0052963,1,0.048062,0.0339,0.0339,0.00339
-0.037755,0.042259,0,0.00036284,0.00066235,0.00010915,-0.0053229,1,0.048203,0.034,0.034,0.0034
-0.037533,0.042037,0,0.00035878,0.00065924,0.00010936,-0.0053495,1,0.048345,0.0341,0.0341,0.00341
-0.03731,0.041815,0,0.00035473,0.00065613,0.00010956,-0.005376,1,0.048487,0.0342,0.0342,0.00342
-0.037087,0.041591,0,0.00035069,0.00065301,0.00010977,-0.0054024,1,0.048629,0.0343,0.0343,0.00343
-0.036863,0.041368,0,0.00034666,0.00064988,0.00010998,-0.0054287,1,0.04877,0.0344,0.0344,0.00344
-0.036638,0.041143,0,0.00034263,0.00064675,0.00011019,-0.0054549,1,0.048912,0.0345,0.0345,0.00345
-0.036413,0.040918,0,0.00033862,0.00064362,0.0001104,-0.0054811,1,0.049054,0.0346,0.0346,0.00346
-0.036187,0.040693,0,0.00033462,0.00064049,0.00011061,-0.0055072,1,0.049196,0.0347,0.0347,0.00347
-0.035961,0.040467,0,0.00033062,0.00063735,0.00011082,-0.0055332,1,0.049338,0.0348,0.0348,0.00348
-0.035734,0.04024,0,0.00032663,0.00063421,0.00011103,-0.0055591,1,0.049479,0.0349,0.0349,0.00349
-0.035506,0.040012,0,0.00032265,0.00063106,0.00011125,-0.005585,1,0.049621,0.035,0.035,0.0035
-0.035282,0.039791,0,0.00031931,0.00062818,0.00011142,-0.0056083,1,0.049763,0.0351,0.0351,0.00351
-0.035058,0.039568,0,0.00031598,0.0006253,0.00011159,-0.0056316,1,0.049905,0.0352,0.0352,0.00352
-0.034834,0.039346,0,0.00031266,0.00062242,0.00011177,-0.0056548,1,0.050046,0.0353,0.0353,0.00353
-0.034609,0.039122,0,0.00030934,0.00061953,0.00011194,-0.005678,1,0.050188,0.0354,0.0354,0.00354
-0.034383,0.038898,0,0.00030603,0.00061665,0.00011212,-0.0057011,1,0.05033,0.0355,0.0355,0.00355
-0.034157,0.038674,0,0.00030273,0.00061376,0.00011229,-0.0057241,1,0.050472,0.0356,0.0356,0.00356
-0.03393,0.038448,0,0.00029944,0.00061087,0.00011247,-0.0057471,1,0.050613,0.0357,0.0357,0.00357
-0.033702,0.038223,0,0.00029615,0.00060797,0.00011265,-0.00577,1,0.050755,0.0358,0.0358,0.00358
-0.033474,0.037996,0,0.00029288,0.00060508,0.00011283,-0.0057928,1,0.050897,0.0359,0.0359,0.00359
-0.033246,0.03777,0,0.00028961,0.00060218,0.00011301,-0.0058156,1,0.051039,0.036,0.036,0.0036
-0.033017,0.037542,0,0.00028635,0.00059928,0.00011318,-0.0058383,1,0.051181,0.0361,0.0361,0.00361
-0.032787,0.037314,0,0.00028309,0.00059638,0.00011336,-0.005861,1,0.051322,0.0362,0.0362,0.00362
-0.032556,0.037086,0,0.00027985,0.00059347,0.00011355,-0.0058836,1,0.051464,0.0363,0.0363,0.00363
-0.032326,0.036857,0,0.00027661,0.00059057,0.00011373,-0.0059061,1,0.051606,0.0364,0.0364,0.00364
-0.032094,0.036627,0,0.00027338,0.00058766,0.00011391,-0.0059286,1,0.051748,0.0365,0.0365,0.00365
-0.031862,0.036397,0,0.00027016,0.00058475,0.00011409,-0.005951,1,0.051889,0.0366,0.0366,0.00366
-0.031631,0.036167,0,0.00026712,0.00058193,0.00011426,-0.0059726,1,0.052031,0.0367,0.0367,0.00367
-0.031402,0.035941,0,0.00026445,0.00057929,0.00011439,-0.0059925,1,0.052173,0.0368,0.0368,0.00368
-0.031172,0.035714,0,0.00026179,0.00057665,0.00011453,-0.0060124,1,0.052315,0.0369,0.0369,0.00369
-0.030942,0.035487,0,0.00025914,0.00057401,0.00011467,-0.0060322,1,0.052457,0.037,0.037,0.0037
-0.030711,0.035259,0,0.00025649,0.00057137,0.00011481,-0.006052,1,0.052598,0.0371,0.0371,0.00371
-0.03048,0.03503,0,0.00025385,0.00056872,0.00011494,-0.0060717,1,0.05274,0.0372,0.0372,0.00372
-0.030248,0.034802,0,0.00025121,0.00056608,0.00011508,-0.0060914,1,0.052882,0.0373,0.0373,0.00373
-0.030016,0.034572,0,0.00024858,0.00056344,0.00011522,-0.0061111,1,0.053024,0.0374,0.0374,0.00374
-0.029783,0.034342,0,0.00024596,0.00056079,0.00011536,-0.0061306,1,0.053165,0.0375,0.0375,0.00375
-0.02955,0.034112,0,0.00024335,0.00055814,0.0001155,-0.0061502,1,0.053307,0.0376,0.0376,0.00376
-0.029316,0.033881,0,0.00024074,0.0005555,0.00011564,-0.0061697,1,0.053449,0.0377,0.0377,0.00377
-0.029081,0.033649,0,0.00023813,0.00055285,0.00011578,-0.0061891,1,0.053591,0.0378,0.0378,0.00378
-0.028847,0.033417,0,0.00023554,0.0005502,0.00011592,-0.0062085,1,0.053733,0.0379,0.0379,0.00379
-0.028611,0.033184,0,0.00023295,0.00054755,0.00011607,-0.0062279,1,0.053874,0.038,0.038,0.0038
-0.028375,0.032951,0,0.00023036,0.0005449,0.00011621,-0.0062472,1,0.054016,0.0381,0.0381,0.00381
-0.028139,0.032718,0,0.00022779,0.00054224,0.00011635,-0.0062664,1,0.054158,0.0382,0.0382,0.00382
-0.027902,0.032484,0,0.00022521,0.00053959,0.0001165,-0.0062856,1,0.0543,0.0383,0.0383,0.00383
-0.027667,0.032252,0,0.00022295,0.00053711,0.0001166,-0.0063032,1,0.054441,0.0384,0.0384,0.00384
-0.027432,0.03202,0,0.00022085,0.00053473,0.00011669,-0.00632,1,0.054583,0.0385,0.0385,0.00385
-0.027197,0.031789,0,0.00021875,0.00053235,0.00011678,-0.0063368,1,0.054725,0.0386,0.0386,0.00386
-0.026961,0.031557,0,0.00021666,0.00052996,0.00011687,-0.0063535,1,0.054867,0.0387,0.0387,0.00387
-0.026725,0.031324,0,0.00021458,0.00052757,0.00011696,-0.0063702,1,0.055008,0.0388,0.0388,0.00388
-0.026489,0.031091,0,0.00021249,0.00052519,0.00011705,-0.0063868,1,0.05515,0.0389,0.0389,0.00389
-0.026252,0.030858,0,0.00021042,0.0005228,0.00011714,-0.0064034,1,0.055292,0.039,0.039,0.0039
-0.026014,0.030624,0,0.00020834,0.00052042,0.00011723,-0.00642,1,0.055434,0.0391,0.0391,0.00391
-0.025776,0.030389,0,0.00020628,0.00051803,0.00011733,-0.0064366,1,0.055576,0.0392,0.0392,0.00392
-0.025538,0.030154,0,0.00020421,0.00051564,0.00011742,-0.0064531,1,0.055717,0.0393,0.0393,0.00393
-0.025299,0.029919,0,0.00020216,0.00051326,0.00011751,-0.0064695,1,0.055859,0.0394,0.0394,0.00394
-0.02506,0.029683,0,0.0002001,0.00051087,0.0001176,-0.006486,1,0.056001,0.0395,0.0395,0.00395
-0.02482,0.029447,0,0.00019806,0.00050848,0.0001177,-0.0065024,1,0.056143,0.0396,0.0396,0.00396
-0.02458,0.02921,0,0.00019601,0.0005061,0.00011779,-0.0065187,1,0.056284,0.0397,0.0397,0.00397
-0.02434,0.028973,0,0.00019398,0.00050371,0.00011789,-0.0065351,1,0.056426,0.0398,0.0398,0.00398
-0.024099,0.028736,0,0.00019194,0.00050132,0.00011798,-0.0065513,1,0.056568,0.0399,0.0399,0.00399
-0.023857,0.028498,0,0.00018991,0.00049893,0.00011808,-0.0065676,1,0.05671,0.04,0.04,0.004
-0.023618,0.028262,0,0.00018827,0.0004968,0.00011811,-0.0065815,1,0.056852,0.0401,0.0401,0.00401
-0.023378,0.028026,0,0.00018664,0.00049467,0.00011814,-0.0065954,1,0.056993,0.0402,0.0402,0.00402
-0.023138,0.02779,0,0.00018501,0.00049254,0.00011817,-0.0066093,1,0.057135,0.0403,0.0403,0.00403
-0.022898,0.027553,0,0.00018338,0.00049041,0.0001182,-0.0066232,1,0.057277,0.0404,0.0404,0.00404
-0.022657,0.027316,0,0.00018175,0.00048829,0.00011824,-0.006637,1,0.057419,0.0405,0.0405,0.00405
-0.022416,0.027079,0,0.00018013,0.00048616,0.00011827,-0.0066508,1,0.05756,0.0406,0.0406,0.00406
-0.022174,0.026841,0,0.00017851,0.00048403,0.0001183,-0.0066646,1,0.057702,0.0407,0.0407,0.00407
-0.021932,0.026603,0,0.0001769,0.0004819,0.00011834,-0.0066783,1,0.057844,0.0408,0.0408,0.00408
-0.02169,0.026364,0,0.00017529,0.00047978,0.00011837,-0.0066921,1,0.057986,0.0409,0.0409,0.00409
-0.021447,0.026125,0,0.00017368,0.00047765,0.0001184,-0.0067058,1,0.058128,0.041,0.041,0.0041
-0.021204,0.025885,0,0.00017208,0.00047552,0.00011844,-0.0067194,1,0.058269,0.0411,0.0411,0.00411
-0.020961,0.025645,0,0.00017048,0.0004734,0.00011847,-0.0067331,1,0.058411,0.0412,0.0412,0.00412
-0.020717,0.025405,0,0.00016889,0.00047127,0.00011851,-0.0067467,1,0.058553,0.0413,0.0413,0.00413
-0.020473,0.025165,0,0.0001673,0.00046915,0.00011854,-0.0067603,1,0.058695,0.0414,0.0414,0.00414
-0.020228,0.024923,0,0.00016571,0.00046702,0.00011858,-0.0067739,1,0.058836,0.0415,0.0415,0.00415
-0.019983,0.024682,0,0.00016412,0.0004649,0.00011861,-0.0067874,1,0.058978,0.0416,0.0416,0.00416
-0.019738,0.024441,0,0.00016265,0.00046285,0.00011862,-0.0068002,1,0.05912,0.0417,0.0417,0.00417
-0.019495,0.024201,0,0.00016139,0.00046097,0.00011859,-0.0068114,1,0.059262,0.0418,0.0418,0.00418
-0.019251,0.023961,0,0.00016014,0.00045909,0.00011856,-0.0068227,1,0.059404,0.0419,0.0419,0.00419
-0.019007,0.02372,0,0.00015889,0.00045721,0.00011852,-0.0068339,1,0.059545,0.042,0.042,0.0042
-0.018762,0.02348,0,0.00015764,0.00045533,0.00011849,-0.0068451,1,0.059687,0.0421,0.0421,0.00421
-0.018518,0.023238,0,0.00015639,0.00045345,0.00011845,-0.0068562,1,0.059829,0.0422,0.0422,0.00422
-0.018273,0.022997,0,0.00015515,0.00045158,0.00011842,-0.0068674,1,0.059971,0.0423,0.0423,0.00423
-0.018027,0.022755,0,0.00015391,0.0004497,0.00011839,-0.0068785,1,0.060112,0.0424,0.0424,0.00424
-0.017782,0.022513,0,0.00015267,0.00044782,0.00011835,-0.0068897,1,0.060254,0.0425,0.0425,0.00425
-0.017536,0.02227,0,0.00015144,0.00044595,0.00011832,-0.0069008,1,0.060396,0.0426,0.0426,0.00426
-0.017289,0.022027,0,0.0001502,0.00044407,0.00011828,-0.0069119,1,0.060538,0.0427,0.0427,0.00427
-0.017043,0.021784,0,0.00014897,0.00044219,0.00011825,-0.0069229,1,0.060679,0.0428,0.0428,0.00428
-0.016796,0.021541,0,0.00014774,0.00044032,0.00011822,-0.006934,1,0.060821,0.0429,0.0429,0.00429
-0.016549,0.021297,0,0.00014652,0.00043845,0.00011818,-0.006945,1,0.060963,0.043,0.043,0.0043
-0.016301,0.021053,0,0.00014529,0.00043657,0.00011815,-0.006956,1,0.061105,0.0431,0.0431,0.00431
-0.016053,0.020808,0,0.00014407,0.0004347,0.00011812,-0.006967,1,0.061247,0.0432,0.0432,0.00432
-0.015805,0.020563,0,0.00014286,0.00043283,0.00011808,-0.006978,1,0.061388,0.0433,0.0433,0.00433
-0.015558,0.020319,0,0.00014182,0.00043111,0.000118,-0.0069875,1,0.06153,0.0434,0.0434,0.00434
-0.015311,0.020075,0,0.00014088,0.00042947,0.00011789,-0.0069962,1,0.061672,0.0435,0.0435,0.00435
-0.015064,0.019831,0,0.00013994,0.00042782,0.00011779,-0.0070049,1,0.061814,0.0436,0.0436,0.00436
-0.014817,0.019587,0,0.000139,0.00042618,0.00011768,-0.0070136,1,0.061955,0.0437,0.0437,0.00437
-0.01457,0.019343,0,0.00013806,0.00042454,0.00011757,-0.0070223,1,0.062097,0.0438,0.0438,0.00438
-0.014322,0.019098,0,0.00013712,0.0004229,0.00011746,-0.007031,1,0.062239,0.0439,0.0439,0.00439
-0.014074,0.018853,0,0.00013618,0.00042126,0.00011736,-0.0070397,1,0.062381,0.044,0.044,0.0044
-0.013826,0.018608,0,0.00013525,0.00041962,0.00011725,-0.0070484,1,0.062523,0.0441,0.0441,0.00441
-0.013578,0.018362,0,0.00013432,0.00041798,0.00011714,-0.007057,1,0.062664,0.0442,0.0442,0.00442
-0.013329,0.018116,0,0.00013339,0.00041634,0.00011703,-0.0070657,1,0.062806,0.0443,0.0443,0.00443
-0.01308,0.01787,0,0.00013246,0.00041471,0.00011693,-0.0070743,1,0.062948,0.0444,0.0444,0.00444
-0.012831,0.017624,0,0.00013153,0.00041307,0.00011682,-0.0070829,1,0.06309,0.0445,0.0445,0.00445
-0.012582,0.017377,0,0.00013061,0.00041144,0.00011671,-0.0070915,1,0.063231,0.0446,0.0446,0.00446
-0.012332,0.01713,0,0.00012968,0.0004098,0.00011661,-0.0071001,1,0.063373,0.0447,0.0447,0.00447
-0.012082,0.016883,0,0.00012876,0.00040817,0.0001165,-0.0071087,1,0.063515,0.0448,0.0448,0.00448
-0.011832,0.016636,0,0.00012784,0.00040654,0.00011639,-0.0071173,1,0.063657,0.0449,0.0449,0.00449
-0.011582,0.016388,0,0.00012692,0.0004049,0.00011629,-0.0071258,1,0.063799,0.045,0.045,0.0045
-0.011333,0.016141,0,0.00012623,0.00040348,0.0001161,-0.0071322,1,0.06394,0.0451,0.0451,0.00451
-0.011084,0.015895,0,0.00012554,0.00040207,0.00011592,-0.0071386,1,0.064082,0.0452,0.0452,0.00452
-0.010835,0.015648,0,0.00012486,0.00040065,0.00011574,-0.0071449,1,0.064224,0.0453,0.0453,0.00453
-0.010586,0.0154,0,0.00012417,0.00039923,0.00011556,-0.0071512,1,0.064366,0.0454,0.0454,0.00454
-0.010337,0.015153,0,0.00012349,0.00039782,0.00011538,-0.0071576,1,0.064507,0.0455,0.0455,0.00455
-0.010087,0.014905,0,0.00012281,0.0003964,0.00011519,-0.0071639,1,0.064649,0.0456,0.0456,0.00456
-0.0098375,0.014657,0,0.00012212,0.00039499,0.00011501,-0.0071702,1,0.064791,0.0457,0.0457,0.00457
-0.0095876,0.014409,0,0.00012144,0.00039357,0.00011483,-0.0071765,1,0.064933,0.0458,0.0458,0.00458
-0.0093376,0.014161,0,0.00012076,0.00039216,0.00011465,-0.0071829,1,0.065074,0.0459,0.0459,0.00459
